# Stellar spectrum generated with Kurucz-Korg pipeline
# Teff=5777.0 K, logg=4.44, [Fe/H]=0.0, [α/Fe]=0.0
# Wavelength(Angstrom)  Flux  Continuum
13008.0  1.8004612738912813e6  1.8004627119253404e6
13008.5  1.8003093557327513e6  1.80031090700911e6
13009.0  1.797337645592458e6  1.800159120022274e6
13009.5  1.7991131844076985e6  1.8000073418723997e6
13010.0  1.7994283137258093e6  1.7998555818150816e6
13010.500000000002  1.7994162494837123e6  1.7997038305884334e6
13011.000000000002  1.7987699093643045e6  1.7995520974024443e6
13011.500000000002  1.7993964462480666e6  1.7994003547665442e6
13012.0  1.7992392739697038e6  1.7992486302003937e6
13012.5  1.799092701880803e6  1.799097082136556e6
13013.0  1.7989401768630275e6  1.7989455520984319e6
13013.5  1.798784714110803e6  1.7987940304457413e6
13014.0  1.798529023617216e6  1.7986425273212267e6
13014.5  1.7984745987677684e6  1.7984910326705526e6
13015.0  1.7982776501103456e6  1.798339556346036e6
13015.499999999998  1.7707303642236348e6  1.7981880885728132e6
13016.000000000002  1.7979646459860816e6  1.7980366388996881e6
13016.500000000002  1.7978671930781922e6  1.7978851914322714e6
13017.0  1.7977079827366138e6  1.7977337618617055e6
13017.5  1.7973586310919593e6  1.7975823241467567e6
13018.0  1.7969898141364888e6  1.7974309046073803e6
13018.5  1.7704930585913379e6  1.7972794938258938e6
13019.0  1.7959996100073212e6  1.7971281010117235e6
13019.5  1.781840412083868e6  1.7969758264444983e6
13020.0  1.796140537923704e6  1.7968235700152884e6
13020.499999999998  1.7965062026474415e6  1.7966713223552953e6
13021.000000000002  1.7964461421968797e6  1.7965190925601313e6
13021.500000000002  1.7963106674176438e6  1.7963668715311894e6
13022.000000000002  1.7961625998129603e6  1.7962146686541548e6
13022.5  1.7925986545870323e6  1.7960624700895906e6
13023.0  1.7320930742472264e6  1.7959102895926416e6
13023.5  1.795433157366701e6  1.7957581151668837e6
13024.0  1.7955537551306195e6  1.795605958725411e6
13024.5  1.7951195402790662e6  1.795453811101373e6
13025.0  1.7952824133620427e6  1.795301681699287e6
13025.5  1.794772336457446e6  1.7951495026797175e6
13025.999999999998  1.7949932784597795e6  1.7949973418657389e6
13026.500000000002  1.7948348210650992e6  1.794845175953531e6
13027.000000000002  1.7946899190247278e6  1.7946930283377913e6
13027.5  1.7945381284861048e6  1.794540889258455e6
13028.0  1.794386296042631e6  1.7943887682265926e6
13028.5  1.794199056451496e6  1.7942366509801876e6
13029.0  1.7940825257668756e6  1.7940845515484994e6
13029.5  1.793930609531233e6  1.7939324607598353e6
13030.0  1.777855582692309e6  1.7937803881100423e6
13030.5  1.7931232642030965e6  1.793628394932134e6
13030.999999999998  1.7916817560488712e6  1.7934764198363216e6
13031.500000000002  1.7930573580009362e6  1.7933245539131789e6
13032.000000000002  1.7927609607973672e6  1.793172705750191e6
13032.500000000002  1.7917974880589577e6  1.7930208662886426e6
13033.0  1.6489635384211326e6  1.7928690450190392e6
13033.5  1.7897793700561454e6  1.7927172291795257e6
13034.0  1.789027548546492e6  1.7925654314749124e6
13034.5  1.4028508133771825e6  1.7924136348233756e6
13035.0  1.7894090679883754e6  1.792261856363986e6
13035.5  1.7912153470469557e6  1.7921100866096548e6
13036.0  1.7914880802945101e6  1.791958334665595e6
13036.499999999998  1.7910909284013135e6  1.791806591803705e6
13037.000000000002  1.691214447444066e6  1.7916548667975932e6
13037.500000000002  1.789912045599521e6  1.7915031504074098e6
13038.0  1.790794351448019e6  1.7913514518440503e6
13038.5  1.790260977125481e6  1.7911997621512753e6
13039.0  1.791047850981322e6  1.7910480903197657e6
13039.5  1.790896167737635e6  1.7908964074615831e6
13040.0  1.7907445022436073e6  1.790744742353124e6
13040.5  1.7904943823044566e6  1.7905930749308416e6
13041.0  1.7681760249815676e6  1.790441425322859e6
13041.499999999998  1.7897202161132735e6  1.7902897844496833e6
13042.000000000002  1.7829730273909387e6  1.7901381616467794e6
13042.500000000002  1.789593320623286e6  1.7899865472490848e6
13043.000000000002  1.7845150895811797e6  1.7898349508535895e6
13043.5  1.7869671031946926e6  1.7896833631655048e6
13044.0  1.7891056482574674e6  1.7895317935871233e6
13044.5  1.7892172926108425e6  1.78938023249196e6
13045.0  1.7892284453476178e6  1.7892286893183065e6
13045.5  1.789076905986864e6  1.7890771503306795e6
13046.0  1.7889253845196697e6  1.7889256292311095e6
13046.5  1.7887738716048857e6  1.7887741166841232e6
13046.999999999998  1.7886223766771432e6  1.7886226221242398e6
13047.500000000002  1.7881296995499432e6  1.7884711361680066e6
13048.000000000002  1.7883194219891895e6  1.7883196681733616e6
13048.5  1.7881679622326032e6  1.7881682087857132e6
13049.0  1.7880165203590214e6  1.78801676728113e6
13049.5  1.7878571349276956e6  1.7878654875942497e6
13050.0  1.7876829553610403e6  1.7877142259071276e6
13050.5  1.7874961274404346e6  1.7875630248203094e6
13051.0  1.7872228464239736e6  1.7874118420178439e6
13051.5  1.785197228835778e6  1.7872606702547376e6
13051.999999999998  1.784121478332647e6  1.7871095165522501e6
13052.500000000002  1.7863608834820148e6  1.78695837153466e6
13053.000000000002  1.7867424492327487e6  1.786807244204731e6
13053.500000000002  1.7866558752775614e6  1.7866561255312734e6
13054.0  1.7623247395428421e6  1.786505024861072e6
13054.5  1.7861555131879437e6  1.7863539326691672e6
13055.0  1.7862026071944607e6  1.786202858561245e6
13055.5  1.7860397652434763e6  1.7860517928598465e6
13056.0  1.785808387341279e6  1.7859007450868373e6
13056.5  1.7854754372754598e6  1.7857497065368951e6
13057.0  1.781212060510735e6  1.7855986859113837e6
13057.500000000002  1.7838876255685457e6  1.7854476741899555e6
13058.000000000002  1.7850901035949786e6  1.785296680382598e6
13058.500000000002  1.7850676352348546e6  1.7851456952124268e6
13059.0  1.7849944734291865e6  1.784994727905737e6
13059.5  1.7848435141806146e6  1.784843769075668e6
13060.0  1.7846754658241388e6  1.7846928283346887e6
13060.5  1.7845236139342082e6  1.7845418960090526e6
13061.0  1.7827829707814634e6  1.7843909816378688e6
13061.5  1.7180191263148026e6  1.7842400757432766e6
13062.0  1.783897713652405e6  1.7840891878750373e6
13062.499999999998  1.7839155007199284e6  1.7839383121562335e6
13063.000000000002  1.7742434477428782e6  1.7837874544382247e6
13063.500000000002  1.7836108642776287e6  1.7836366054449144e6
13064.000000000002  1.7834291161052538e6  1.783485774494809e6
13064.5  1.7830046200048781e6  1.7833349519659386e6
13065.0  1.7831528202268337e6  1.7831841473595237e6
13065.5  1.779856757308596e6  1.7830333511685866e6
13066.0  1.782846441852591e6  1.7828825731291503e6
13066.5  1.7785283404479066e6  1.782731803694944e6
13067.0  1.7825389166735653e6  1.7825810518619476e6
13067.5  1.7823845988945137e6  1.7824303147413488e6
13068.000000000002  1.7781425096300894e6  1.7822795954579476e6
13068.500000000002  1.7816894162324746e6  1.7821290143377753e6
13069.000000000002  1.7819187572064162e6  1.7819784510127278e6
13069.5  1.7814492957640884e6  1.7818278961905052e6
13070.0  1.7770115182293956e6  1.7816773592032138e6
13070.5  1.781445618062338e6  1.7815268308711816e6
13071.0  1.781285294086966e6  1.781376320411126e6
13071.5  1.7811230899485953e6  1.7812258184870582e6
13072.0  1.7809584987629622e6  1.7810753344275807e6
13072.5  1.780790804532182e6  1.7809248589709848e6
13072.999999999998  1.7786126158234684e6  1.7807744012668075e6
13073.500000000002  1.7804417610663734e6  1.7806239564355514e6
13074.000000000002  1.7794085038849125e6  1.7804735294846194e6
13074.500000000002  1.7798183651980807e6  1.78032311500759e6
13075.0  1.7798500451105044e6  1.7801727183758435e6
13075.5  1.7795536743359193e6  1.7800223302369753e6
13076.0  1.7792551089149963e6  1.779871959983088e6
13076.5  1.7788072492980813e6  1.7797215982774696e6
13077.0  1.778532598232592e6  1.7795712544825939e6
13077.5  1.7777938494178988e6  1.779420919195109e6
13078.0  1.776337242872491e6  1.7792706017448641e6
13078.500000000002  1.7721332935157006e6  1.7791202927605922e6
13079.000000000002  1.7391962093301252e6  1.7789700016376115e6
13079.500000000002  1.7667527539705231e6  1.778819732682563e6
13080.0  1.7743624066194678e6  1.7786694812339982e6
13080.5  1.7752580082871742e6  1.77851924176892e6
13081.0  1.7206253199861357e6  1.7783690198859763e6
13081.5  1.7763898727717022e6  1.778218806690101e6
13082.0  1.7744983772903369e6  1.7780686113282188e6
13082.5  1.777389687329517e6  1.777918424394868e6
13083.0  1.7774126312674328e6  1.7777682552656769e6
13083.499999999998  1.7773324349746173e6  1.7776180948435008e6
13084.000000000002  1.7772334499247822e6  1.7774679522332416e6
13084.500000000002  1.7771220822599542e6  1.777317818234337e6
13085.000000000002  1.7770016918458145e6  1.777167702227788e6
13085.5  1.7749650760485637e6  1.7770175972916333e6
13086.0  1.776730207281473e6  1.776867510075439e6
13086.5  1.7746276643414453e6  1.77671749542201e6
13087.0  1.7763868092744634e6  1.7765674985645893e6
13087.5  1.776294758312408e6  1.7764176832629105e6
13088.0  1.7761368367772326e6  1.7762678857493768e6
13088.5  1.7757842273384808e6  1.7761180966466884e6
13089.000000000002  1.7754483816851303e6  1.7759683254997735e6
13089.500000000002  1.7284482491979206e6  1.7758185626636785e6
13090.000000000002  1.7165690724339932e6  1.775668817790955e6
13090.5  1.775292935087975e6  1.7755190881996609e6
13091.0  1.7748982084693478e6  1.7753693765429312e6
13091.5  1.7747475519122684e6  1.775219683845426e6
13092.0  1.7748961405482928e6  1.7750700089819815e6
13092.5  1.7748761110408325e6  1.7749203425800472e6
13093.0  1.7747006678517726e6  1.7747706940339175e6
13093.5  1.7739062353699983e6  1.7746210539672228e6
13093.999999999998  1.7744068220401013e6  1.7744714315337252e6
13094.500000000002  1.7742214525962505e6  1.7743218176703732e6
13095.000000000002  1.7741431144523656e6  1.7741722216751853e6
13095.500000000002  1.7739991862902625e6  1.7740226340132232e6
13096.0  1.7738509448221582e6  1.7738730642000618e6
13096.5  1.7737026131361597e6  1.7737235148532025e6
13097.0  1.7735542003075294e6  1.7735739833569108e6
13097.5  1.7734057135668432e6  1.773424466079588e6
13098.0  1.7727602969104878e6  1.7732749666426938e6
13098.5  1.773108553536175e6  1.7731254755816397e6
13099.0  1.7724883958444432e6  1.7729760024820743e6
13099.500000000002  1.7728262563144572e6  1.7728265375516496e6
13100.000000000002  1.7621482011039876e6  1.772677090725696e6
13100.500000000002  1.772116531518173e6  1.7725276520389e6
13101.0  1.750355840077325e6  1.772378231404902e6
13101.5  1.7718600005481953e6  1.772228818968275e6
13102.0  1.76174485839097e6  1.7720794243614268e6
13102.5  1.4532558971124457e6  1.7719300387045597e6
13103.0  1.7647302687647853e6  1.771780670710379e6
13103.5  1.76957233041857e6  1.7716313111164095e6
13104.0  1.7711935193075992e6  1.7714819692877166e6
13104.499999999998  1.7710014362750035e6  1.7713326359476054e6
13105.000000000002  1.7691252001106853e6  1.7711833204886538e6
13105.500000000002  1.7415627407964645e6  1.7710340591037269e6
13106.0  1.769038028542744e6  1.77088481562154e6
13106.5  1.7702526108775216e6  1.7707356348308544e6
13107.0  1.770194322624592e6  1.770586471761574e6
13107.5  1.769166353357672e6  1.7704373343667106e6
13108.0  1.7674985514146572e6  1.770288214918086e6
13108.5  1.7699310275324038e6  1.7701391638650738e6
13109.0  1.7697957521137882e6  1.7699901305040608e6
13109.499999999998  1.7669727308445987e6  1.7698411055308538e6
13110.000000000002  1.7694715131632679e6  1.7696920982885677e6
13110.500000000002  1.769286753234666e6  1.7695430990898823e6
13111.000000000002  1.7690037917810522e6  1.7693941178322819e6
13111.5  1.695688723178478e6  1.769245144745974e6
13112.0  1.7685782905364656e6  1.76909618942975e6
13112.5  1.7686182363123985e6  1.768947242192847e6
13113.0  1.7684547906886698e6  1.7687983128726166e6
13113.5  1.7682749121021205e6  1.7686492850778482e6
13114.0  1.7680697868756428e6  1.7685002748403347e6
13114.5  1.7677814467307704e6  1.7683511615584556e6
13114.999999999998  1.7676264716450248e6  1.768202066151057e6
13115.500000000002  1.7558568406176723e6  1.7680529787502137e6
13116.000000000002  1.7672230035315582e6  1.7679039091761413e6
13116.5  1.7667654700895257e6  1.7677548473505073e6
13117.0  1.7667590411026336e6  1.7676058034945014e6
13117.5  1.7664647638432547e6  1.7674567676923228e6
13118.0  1.7661204735273588e6  1.7673077495234343e6
13118.5  1.765694988912635e6  1.767158739491364e6
13119.0  1.7650692515588508e6  1.767009747083496e6
13119.5  1.7641437803190853e6  1.7668607697626625e6
13119.999999999998  1.73503044495331e6  1.7667118102669807e6
13120.500000000002  1.750536748498093e6  1.766562861132865e6
13121.000000000002  1.7403834432631684e6  1.7664139294545073e6
13121.500000000002  1.6944174072967253e6  1.7662650062926137e6
13122.0  1.7537551522255347e6  1.7661161004795646e6
13122.5  1.7594554995749863e6  1.7659672027386785e6
13123.0  1.7604353783927124e6  1.7658183226866121e6
13123.5  1.7603521501552952e6  1.7656694510199632e6
13124.0  1.7488387004072198e6  1.7655205966346422e6
13124.5  1.7570727504568826e6  1.765371866394741e6
13125.0  1.7527705445125587e6  1.7652231537430391e6
13125.499999999998  1.7317147267314687e6  1.7650745123027728e6
13126.000000000002  1.710822401126591e6  1.7649258884555553e6
13126.500000000002  1.5914792035807525e6  1.7647772725479438e6
13127.0  854176.0737518689  1.76462867434822e6
13127.5  1.6124054326515354e6  1.764480084161129e6
13128.0  1.717088982795602e6  1.7643315117650195e6
13128.5  1.7434297257476165e6  1.7641829472829944e6
13129.0  1.7509602830154104e6  1.7640344002355966e6
13129.5  1.7560619512685603e6  1.7638858615437816e6
13130.0  1.7583308279316167e6  1.7637373402452322e6
13130.499999999998  1.7595478081947584e6  1.7635888260522198e6
13131.000000000002  1.7602731913455438e6  1.763440329333819e6
13131.500000000002  1.7606759642062818e6  1.7632918376881706e6
13132.000000000002  1.7608843295495193e6  1.7631433631962023e6
13132.5  1.7608933692283016e6  1.762994897065733e6
13133.0  1.7605501221695738e6  1.7628464482814665e6
13133.5  1.7576145033168916e6  1.7626980078527294e6
13134.0  1.7556689523744069e6  1.7625495848805734e6
13134.5  1.7279486947520038e6  1.7624011699715897e6
13135.0  1.7537759412619532e6  1.762252772749331e6
13135.5  1.7298879430823538e6  1.7621043833560438e6
13136.000000000002  1.7580044964508163e6  1.761956011564995e6
13136.500000000002  1.7599862117678772e6  1.761807640316776e6
13137.000000000002  1.7603615976152283e6  1.7616592867516335e6
13137.5  1.760230351344131e6  1.761510933577619e6
13138.0  1.7593416036571101e6  1.7613625980411908e6
13138.5  1.3045959906571757e6  1.7612142705966632e6
13139.0  1.7587969718477936e6  1.7610659605360315e6
13139.5  1.7599153460341184e6  1.760917658875757e6
13140.0  1.7593712711476523e6  1.7607693744654192e6
13140.5  1.7601484619926147e6  1.760621098265876e6
13140.999999999998  1.7599591389914893e6  1.7604728396106116e6
13141.500000000002  1.7598883757038885e6  1.7603245890878397e6
13142.000000000002  1.759724341488496e6  1.7601763561870584e6
13142.500000000002  1.7595927986518384e6  1.7600281261533163e6
13143.0  1.7593022549620506e6  1.7598799139646566e6
13143.5  1.7592724475353325e6  1.7597318152255819e6
13144.0  1.7590963546954757e6  1.7595837340042216e6
13144.5  1.7587873327968863e6  1.75943572103409e6
13145.0  1.7586684490679954e6  1.7592877255811782e6
13145.5  1.7583415645493076e6  1.75913973812651e6
13146.0  1.7576701841669823e6  1.7589917682165653e6
13146.500000000002  1.7528304120141391e6  1.7588438062263818e6
13147.000000000002  1.7547409636369178e6  1.7586958620431006e6
13147.500000000002  1.7572068361409653e6  1.758547925639713e6
13148.0  1.7550928546892535e6  1.7584000068429192e6
13148.5  1.7556713775167807e6  1.7582520669057656e6
13149.0  1.7568216167673522e6  1.7581041446905723e6
13149.5  1.7566476671537098e6  1.7579562298281107e6
13150.0  1.75622833367697e6  1.7578083324386093e6
13150.5  1.7554383203134704e6  1.757660442961425e6
13151.0  1.7537549599994835e6  1.7575125712304022e6
13151.499999999998  1.3086106609171547e6  1.757364706974028e6
13152.000000000002  1.7512709839816806e6  1.757216860649595e6
13152.500000000002  1.749760684866113e6  1.7570690218813773e6
13153.000000000002  1.7438360621627634e6  1.7569212007558479e6
13153.5  1.7245099598506878e6  1.7567733851239278e6
13154.0  1.5874139822519943e6  1.7566255870032178e6
13154.5  1.110844622113849e6  1.7564777882800822e6
13155.0  1.7026781186484967e6  1.7563300069693113e6
13155.5  1.7371538971567228e6  1.7561822332761614e6
13156.0  1.7435091663885587e6  1.756034477252355e6
13156.5  1.6791724676267225e6  1.7558867289818572e6
13157.000000000002  1.7514225885649957e6  1.7557389981629353e6
13157.500000000002  1.7528371703329256e6  1.7555912749669894e6
13158.000000000002  1.7498377376960514e6  1.7554435692882873e6
13158.5  1.7535732547175516e6  1.7552958714900068e6
13159.0  1.7540433765282491e6  1.7551481911187402e6
13159.5  1.7540988754557392e6  1.7550005133490162e6
13160.0  1.7541028123111147e6  1.754852853330224e6
13160.5  1.7540711896693057e6  1.7547051943322157e6
13161.0  1.7540142547509638e6  1.754557553066297e6
13161.5  1.7531485049327055e6  1.7544099194002692e6
13161.999999999998  1.7536491490605648e6  1.754262303227409e6
13162.500000000002  1.7534995145463473e6  1.7541147826549525e6
13163.000000000002  1.7472125977737755e6  1.7539672794501798e6
13163.500000000002  1.7534158445502257e6  1.753819828188135e6
